,,Wavelength,600,597,594,591,588,585,582,579,576,573,570,567,564,561,558,555,552,549,546,543,540,537,534,531,528,525,522,519,516,513,510,507,504,501,498,495,492,489,486,483,480,477,474,471,468,465,462,459,456,453,450,447,444,441,438,435,432,429,426,423,420,417,414,411,408,405,402,399,396,393,390,387,384,381,378,375,372,369,366,363,360,357,354,351,348,345,342,339,336,333,330,327,324,321,318,315,312,309,306,303,300,297,294,291,288,285,282,279,276,273,270,267,264,261,258,255,252,249,246,243,240
,,426.002,19.2538417296294,5.32786362707004,4.28032026035672,-6.60163735243275,-0.798644867489323,17.090828909075,9.87805560910514,7.4444468931695,2.18593205889043,9.26416534935955,-18.8001022807865,9.54189730353026,2.67412562228575,-1.96359660946939,-4.48090238764572,-5.63150835229539,1.22331017372217,11.3487990531906,24.4339241926631,3.38192352850443,2.18163956837312,-4.74351749589207,1.01294045577155,-1.45844981703395,6.06213126706934,7.16631475651021,-0.862865909772917,8.31248122353564,9.21621143815042,-1.9262900681577,8.52190293269055,-0.710036789790289,0,0.647904646057074,-3.39756602859733,3.39325471396904,-2.87822171940243,2.87126021397284,2.51194303745578,-2.93961996952607,1.29682449539315,2.72396563972664,1.06897334773628,4.66143962001169,0.138766658906866,-1.26762176202438,-0.747713819973513,2.37956520919419,0.507385496193653,0.530258756958228,0.926359610960814,6.9012962054921,15.7401910148228,25.8963722380067,36.138957647258,38.4969981388137,185.045383728152,1107.25735145976,2199.71238005953,1811.05507592206,636.192368830688,125.620333168661,90.0728713101289,115.042580631301,139.164374345029,156.765513681012,200.964612368236,245.28336905643,299.643195837649,334.208471141489,382.841595589497,442.97045454092,484.801324895865,542.49449846844,627.942796520157,724.123289368945,786.671083502431,841.907379105757,854.593748026954,915.110479779798,955.526854141952,995.699727856392,1046.58457368838,1091.37748035509,1138.21473205869,1170.38833955173,1216.84654126892,1233.62595832327,1252.9121283558,1259.94614695998,1270.41373067476,1261.11412659112,1279.02548175792,1261.91002333187,1258.45222339151,1229.39525778454,1237.06383272373,1196.10097183332,1192.29108673196,1160.88526224426,1140.06177793358,1129.9067958145,1132.89503011123,1139.80535465654,1146.1212966077,1171.83318190094,1201.29056641989,1237.86366094334,1273.7426402344,1331.90317713113,1403.12450471449,1498.03895330477,1576.81240140332,1605.50465408198,1768.16996794809,1833.94738706121,1847.42871643352,2052.13302770441,2030.99594334966,2185.81706964967,2366.02135661424
,,429.3,-16.3007621679263,-24.5582368807864,12.6833746954203,-5.70554348504582,-22.8764697590502,-13.8117991427026,-11.2578815936578,-17.6474102128718,1.43940399446903,-11.262122095745,-2.06326497426507,-7.40519826448854,-13.2065418734374,-6.46499691447584,-15.8068290007596,-1.2360883746305,1.81244630755094,-1.17994999864924,-7.47006854950383,-8.90778689322861,-3.77101581366401,-14.5765025116124,-13.0066235952779,-10.5640444414388,1.84238028779592,-9.29035895672014,-5.96593688159353,-3.28418771162891,-0.791574677283466,-6.46901123820846,-1.46388190181091,-3.50661558974604,-3.33741557285376,-1.27990693733132,-0.915237441294974,-6.70322442503152,-8.78714476111038,-0.257820336618394,-2.72922772920763,-3.35024369743089,-1.70787957585626,-2.06964365260765,0.703903170482602,-2.67342606240729,-7.26437582733869,1.94765717781421,0.295415108117097,-2.50705370519321,-7.01622305538523,-1.39667025745582,0.548994716929925,4.75096539483728,15.5470251659664,25.5785682977023,37.4930681054947,231.251390732056,1194.34539756266,2215.00153670159,1670.5751064844,523.821477981952,105.209716796534,85.2620380112595,107.255244964668,138.32155819878,158.819916467383,208.004938536824,236.348831477478,283.252000995732,324.788583833361,367.5715441411,424.577460709605,482.332988053846,525.393480053818,592.375519763545,696.654121870715,762.244444101133,833.877239426549,853.991563121329,891.634062357722,943.678932957246,981.157951360732,1021.7762696852,1071.08508577817,1118.06073463585,1176.8654720725,1198.64265905162,1213.34418608497,1255.77444240812,1249.76780096747,1278.10079503772,1275.01454529375,1272.71663308305,1279.71056915092,1275.87676063628,1261.3960168751,1239.61163570157,1234.04869838381,1205.77261328659,1185.43442346257,1164.240624313,1173.25531945781,1139.68686219888,1139.85716416617,1144.31487718734,1188.79826107813,1178.18586261755,1213.40899310158,1258.55520077181,1277.88792749549,1383.28956556576,1438.37157219692,1529.50535235409,1564.01099653071,1697.52155714761,1746.47073618785,1818.64825015396,1898.25839790717,1972.77660583059,1958.79013293167,1684.01408262907,2066.59022535509
,,432.6,0.90383530830305,0,-7.59521321817188,-8.13491232854419,-0.787308436598479,1.53165742899155,2.99625868568937,0,9.33791588063215,-14.0502529000217,-0.686416395103932,-4.70322702494928,3.95425128612225,-9.03337948025198,-3.78625529709538,-5.55157143934971,0.602972897938952,-6.47709386362714,-6.88202709334957,-3.33391853414501,0,-1.55872841429871,2.49640547089445,-6.23024016331928,-1.3790958095541,-5.29844392995747,-2.1265447199112,-4.506968960198,-2.76511904856775,-9.49473591913299,-2.55680723986916,0.699958113616335,1.66545993490099,-7.34514096220297,-0.304485363224672,-1.95130184559135,-2.57942414745415,-5.40368921101586,0,-0.222914868443334,-2.13069435400887,-1.8590539037927,-2.10759943356912,-0.296469188918753,-1.5047661644825,-1.52732359958486,0.147420066813187,1.72024473370478,1.50055011190431,5.22731955000031,10.2279556124297,17.3175804668907,25.1559684182569,34.7892252983001,258.352432040718,1308.13219940808,2264.36081674406,1576.61642266297,467.633754013676,102.900007697651,88.0188503290204,96.516881229052,134.17809029313,155.010783908744,188.529660572368,224.996748670798,273.665635097435,324.152415419249,368.371696845308,418.89060558329,468.558611498503,533.806066923718,597.8785928171,685.270142872848,763.598617990579,816.207291870626,857.206411532972,895.554072954178,940.76839984196,995.795297757922,1043.13508413239,1082.38796995176,1121.22168771705,1148.74077177395,1189.49208972466,1230.62501578761,1278.81258299018,1291.80696667126,1283.10199940734,1321.44491978525,1320.98883067394,1310.8965747466,1290.64113479933,1287.83795029452,1290.66351216761,1267.55800780718,1255.10414716618,1235.16260198437,1204.31840858087,1187.07127529635,1185.33338543488,1151.0567783232,1174.27444930314,1188.24109839239,1216.19300190886,1210.03655484645,1249.51174956281,1311.81465509741,1324.74660127012,1410.93050381822,1474.10424587606,1518.61310170389,1632.8707555383,1734.48239446456,1814.98979335154,1915.81472095418,1789.31022321653,1937.39790125756,2177.44066430108,1885.44151927673,1908.35727544961
,,435.902,6.3293939987099,29.7746561538867,0.844252292572876,17.9040113927356,12.6020058185689,6.12909596002769,2.99746481459431,3.67086513052856,20.839120734086,4.91956806559809,-8.24031250296927,22.8534413862148,-6.59307175023879,8.39151469171884,21.4640834659842,-3.70253746439093,-12.0643124330911,0.58906374411576,6.88479741883631,8.33815146582065,2.15153784662507,-9.87592052648841,3.99585661823199,1.43832648813384,-3.6790692204128,-1.32514419799623,1.27644044989297,13.9362390372887,-3.55658417147717,9.11861565835432,5.48107814956893,5.95203896507433,5.66484321530952,2.23637756447751,3.95990311964473,-0.278869618908817,-1.03218499268261,-2.83164327757315,0.495456774070401,2.00704141534952,1.49208643803358,2.68638103733539,3.86548770144085,-1.63123692107028,1.77907588247318,0.277806984734352,3.39202643049761,0.93869302341476,5.33743698071188,4.70648140313882,20.0987144770085,31.3491885589369,43.9818666605565,321.241320017465,1425.86925605306,2285.95596501542,1533.53920309334,418.123928058228,103.335080324738,90.2649902683216,110.343711623715,132.400089482002,165.569377058723,196.1609490846,236.318266350316,274.107625495261,310.125376884216,365.19839103232,415.684145710538,477.91586102683,517.414972340419,594.157322651152,667.344923767,737.583373062635,816.518489210199,843.035090343883,878.316503678734,933.289617820609,986.883887344222,1031.68351301787,1084.62663522018,1118.37353147495,1155.4768746197,1205.95900743261,1231.87849622963,1263.18831924506,1300.28633478229,1319.88147480717,1318.97104339407,1325.048164502,1343.71959695228,1327.41151417902,1316.30523057863,1326.12989666706,1308.23098003359,1287.68864326599,1284.59772632123,1247.67316976302,1217.34390337854,1212.65587171027,1197.17079416585,1209.471749323,1205.61078365419,1201.73153116944,1238.04417675102,1252.44430549851,1295.49101655962,1348.83354335564,1379.20243347122,1482.59359843634,1489.52368779718,1613.11542160357,1698.92149659912,1842.08012086137,1863.05409995285,1995.74403951234,2022.95782117568,2113.96600932425,2178.31718211863,2425.11492124684,2371.94377209229
,,439.205,1.80286404730503,-13.0956780118555,-12.6250294318616,-14.603907091638,-10.9930099323492,-12.2206781972304,-11.2060937939224,-13.1746722787088,0.716391269315427,-7.00644674319892,4.79213856878377,8.04123636719453,-5.25831598763579,5.79173133759589,-9.44046925134444,1.84560329780293,1.20273920393136,0.587261033392423,0,-7.75845862007237,-2.68119187399786,-3.62736215009794,-4.48158161853523,-2.86784956030559,-0.916952542863209,0,1.69671221528724,9.39860499314726,-6.30346660141078,-2.65145707608598,-6.55716529908437,-8.02811475705543,-5.31530080540421,-8.59962953139614,-2.73308167052644,-4.72627531011197,0.514513099397118,-2.30970894930944,-4.44546475731179,-0.889288564485837,-1.2750173216348,2.88417221103627,-0.17516627983348,0,-1.091465464449,0.415435218773204,1.3232527114205,5.30298194271946,11.3073435177002,10.9481823885286,24.5911169663367,43.1788331945769,359.922769866694,1503.940615997,2258.91847039998,1421.55006041754,369.647047396087,90.4428787702538,95.6122605958198,117.007167268088,143.887883263995,162.592709589923,190.154181529782,228.858800783264,268.052338929815,317.801463583398,357.78169128373,403.49300126543,455.321933616437,514.267049619994,557.455557483078,649.81399418884,719.749527982232,806.426975521644,833.32002673156,870.903180496096,930.465494590243,969.643824531267,1022.3962503455,1070.2604807893,1104.91394836118,1139.88334752411,1185.43692087845,1216.92277683203,1247.06213161551,1293.54665006636,1313.06431193665,1344.36089650528,1344.83889428346,1354.23665749215,1351.12460545934,1329.44330218637,1328.82643071693,1315.5003603581,1308.14949834136,1305.98777303867,1278.18936302656,1261.24949596322,1231.478931112,1226.77859590772,1221.15462141368,1203.98724862001,1223.45968401954,1238.64459237323,1257.40346799539,1272.34538912783,1321.75116859963,1396.29796104755,1417.38197831975,1489.29310612989,1550.9856562435,1613.8175829837,1675.46816234068,1794.74057274176,1861.12770572861,1999.20202753539,2026.31002832889,2138.951816699,2131.31061787851,2084.58892977414,2095.53378806361
,,442.509,-9.82906359478563,0,-12.5146548558066,-12.8677618999801,4.67010142281144,-9.08537900253839,6.66487457488911,7.980800934889,-4.97089742872121,1.3890385480677,4.07163702864119,-5.31395713002897,7.16697444840742,-7.01689634411785,1.24772476764051,8.53751767639008,-2.98056058007325,-13.3889185134356,11.3395360087481,-0.54933072415107,-4.25240239939197,-3.59564986287708,-5.92320173369825,-2.84277732731663,-4.54468033323041,6.54769607694646,-3.36375734861474,-5.26581249900162,-0.781044802088516,6.7584256940118,6.13873697345872,-0.345996904384666,-0.329301980014356,0,3.91327104790443,4.1337844873106,-1.5300448745481,-3.56146975635195,-3.18254458270851,-0.661135455870871,5.68741705569772,1.22526740440371,1.21544419553712,1.90512325667262,3.38101032960271,2.47081960764659,2.04039756314052,5.87504645844635,15.9885796652496,19.6377986622767,42.251956287041,377.670883603462,1495.90307656838,2127.93601790446,1250.96542376828,320.057806778217,93.6588651384641,97.887944639985,121.028977572811,137.366797226129,161.603648208504,186.409592968526,225.312265689704,259.603090172839,302.320131157186,343.400952911328,402.834234508721,457.064349092921,497.423374275025,552.941326709989,617.63630688763,695.457341008192,769.558408181911,795.474012815872,839.314286557631,890.364174436408,947.217442171034,1000.89319915196,1046.13643148062,1105.63301986768,1135.22095116181,1171.17664596378,1205.84701340168,1237.15208074324,1260.20003172555,1285.08179239624,1335.83165605618,1345.28741901342,1347.69130661601,1352.58660058062,1353.41510882669,1364.98521256349,1336.99140046517,1309.01013687453,1317.70712850049,1302.80397579555,1270.56153487298,1260.68156568821,1248.44946587086,1209.23040988551,1218.40322617932,1217.85379286297,1209.33229220938,1252.28907070023,1306.52833478995,1298.04588034444,1359.16962718327,1397.20392708439,1459.02858328321,1523.39713939575,1554.03111630761,1676.84355346879,1784.89719882043,1866.31839117806,1970.2172081265,2017.28121137651,2046.43349557991,2146.97785241047,2086.01919922074,2375.25388778447,2763.26572019632
,,445.815,-10.6702101049316,-4.30591523593649,-9.13256071035705,-15.2057868999474,13.94183159042,5.27390263939158,-22.1076709242091,-9.38575926278973,-0.70665758855202,-0.691124944138188,-1.35057922756966,3.96598963695391,1.94507651832044,-0.634782055230433,-8.69138726314667,0,-16.0163657707754,-5.21353672405578,-14.6693510586175,0,4.76057204700895,-6.64499979562304,-1.9647510733311,-0.471480632958229,-3.61797526301821,0.434379697785311,-6.69463525800575,1.20924850367041,-6.21782076200857,9.71445970908579,1.43734942883805,1.37722364320265,2.29384805772355,-1.25670896201617,1.49774834052433,-4.66205892859107,1.01504471556676,-3.79721116631257,-0.487229308580496,-4.16672712560841,0.838462354731083,-2.64177148018708,0.69114511136374,-0.729158589130628,3.49906574092567,3.14172838077849,9.13691479927753,11.5388157126781,20.3391173155541,50.0544931893909,417.759357790125,1393.16920662309,1939.14799184185,1102.842367836,262.989707803614,81.2742802078074,102.620388049499,118.015399462099,139.255826574137,164.421405881936,188.158705047241,215.680620199037,249.20432329627,292.222788810074,332.582873687011,375.381471494446,418.454743496038,482.017057941804,546.614062764883,608.632684850453,682.628705836954,740.932609151626,785.584166475511,822.198858073675,877.992011587625,934.818473887294,975.173536223859,1017.15667471964,1083.46699742517,1121.75340725798,1148.63116651067,1185.16828619958,1224.9359127287,1255.80012796813,1279.17011422188,1306.49575785805,1334.6088190521,1344.09060166468,1352.48251695861,1365.6080568658,1349.91917693114,1341.43633353145,1344.14098976066,1327.79228915875,1313.33045020061,1292.20782328253,1280.91309977483,1262.9587029145,1250.86317402334,1223.07239090904,1243.00615930397,1216.47497997753,1236.80814443511,1274.65024615696,1282.33275076474,1342.59641086318,1400.68814291141,1427.56512854133,1492.97521777077,1552.61432975023,1614.47538681407,1646.39965782665,1759.45389906906,1895.28565568755,1940.10717116193,1967.32087116715,2033.29414432108,2185.242863841,2062.56012775611,2331.84737076739,2370.48343825518
,,449.123,26.3869845876194,20.4448296959381,21.3525631210175,9.49977520298236,10.726354513163,29.0653434211657,8.74741571097124,11.4267526021499,25.8635142302005,8.20379118450461,9.35179309057385,-12.4231208290533,-5.7721117323012,7.53498983497824,9.21147352578584,3.60166967640801,5.28104061165951,-1.71904785168901,3.90672082571346,8.65172927645959,6.27877127053603,3.03374905188619,4.85874746426363,-3.26466543808201,-4.47355096876332,8.59362301429343,8.69166574122287,0.797445631408401,-0.768820571489356,-1.10877478699991,2.1327031156534,0,5.51051656503421,7.76947212982185,0.296309534593191,8.13817221099127,2.76117957399246,1.50245517621239,0.963918208149094,4.55551559089487,1.4514377045822,0.40203019662978,0.512751910843852,5.04890058766486,9.18553864227712,10.40419079989,18.6500139782893,22.6758213040924,63.7646162215142,505.135049639275,1441.80974066083,1729.19517315959,929.343761306792,225.29465889021,87.7958304684938,97.730369002808,114.996053905663,138.048339661377,164.686255189574,191.557207249731,218.539416727535,245.164586771634,287.073491925735,332.640375638154,375.671329759314,413.080604099976,456.303499856966,527.629973234617,564.289162119071,660.320342322468,722.33765564593,772.803235802758,818.795456588546,839.971145099666,892.201421193903,944.367509573913,997.717911580278,1037.64958409021,1086.5777407857,1124.50288373956,1153.73706896756,1185.81934814249,1224.64005221177,1249.76317652773,1279.45265900292,1309.56066579034,1335.11051464138,1311.95559102314,1352.44259993334,1344.22123670561,1341.48731439889,1330.81436974691,1315.82850830633,1320.8281983638,1296.57326719201,1267.51096063613,1263.29805443006,1264.04440115657,1237.9138923132,1225.71760411826,1228.91091147535,1238.11481235777,1246.69767081872,1294.75252951953,1304.60068836831,1329.58429154389,1388.373073966,1491.50715895697,1470.1771372343,1564.49558500865,1642.20150560471,1708.92023067183,1773.50065007609,1921.50387104548,1954.11522971802,2076.71040563709,2175.80517640737,2135.298211131,2322.34252419288,2317.10917612402,2588.70631060496
,,452.432,-11.3930592962113,4.24395486629516,-46.6423065322751,-9.46546219483561,-21.3752222475485,-11.1385999811945,0.726318350921921,-7.11592461757894,-6.96489073149971,2.04353981152301,2.66228988314713,0.651486776413751,-12.1415551673841,-6.25647799531318,-7.3425614862703,4.78488068498338,2.33865137465389,-0.57094622780012,-3.8926098240681,3.23267977280286,-12.5121849352016,-0.503798534626238,-3.87295820834182,6.50574705667781,5.34887110484963,-3.85316235481205,2.88675720304991,3.57554372799633,3.83021803071708,-1.10476991346487,3.54166638730705,3.39351488724523,-5.81358990022695,-4.0255326506775,0.88571781049535,0.810877728706846,-4.75208351522488,-4.49108500969857,-3.60163707687705,2.37760346206071,-3.71878750048493,-1.20173421351702,-3.40599907100855,2.01226562173899,9.81557519053855,11.4436615594457,19.1544243419062,66.871927853123,510.214375696094,1353.48120405056,1514.52414774246,776.616572243169,184.650285889584,89.0643133809513,96.1768811359238,110.895049771044,131.926594417298,155.32039589874,188.094144627408,215.650257221804,241.279040985848,272.289722120869,303.017020803139,340.43141278507,394.98875455479,453.759524286152,488.20923990587,537.514124682679,627.33467280298,692.416664175153,741.079623439044,774.106411907422,806.319099210415,854.500031731126,908.405212062193,963.811070568587,1014.02643228735,1062.96627480914,1091.39418592682,1140.00772893652,1156.06912703748,1199.3654079662,1211.28099605371,1249.4045029485,1268.88710703267,1302.63890436619,1315.40434074168,1343.5057586819,1334.26685135658,1338.94067201561,1323.68822938075,1316.20884724689,1323.37966600239,1305.98301681612,1279.43382876694,1273.09246620838,1247.49634001321,1246.44865076651,1231.12733366434,1202.12687553484,1238.07375586456,1217.34675330724,1248.55142815288,1265.25893206228,1294.48729665137,1336.82076950473,1379.40261530887,1467.47102040068,1475.17248143134,1559.68500410443,1665.01000857835,1727.96541250343,1778.50358926329,1834.97766126916,1908.51958775832,2085.48404739065,2044.24029151858,1983.41651275041,2157.07601158318,2068.46373161968,2598.04693759298
,,455.742,20.9791836068805,0.846605506752156,13.8750456688213,-15.7351508804211,5.33004633441805,-3.70330677346908,18.8356538981567,-5.67808203119244,9.03104479533596,4.75598224826339,13.9410338586555,7.79771194366514,-10.1981415563483,-6.24036881939056,10.9854837948053,0.5965700721205,-2.91578727055933,12.5284754272283,3.88258713454518,5.91131982978924,7.27998166505715,7.0350189623106,4.34585938251116,-1.85399887512006,-5.77969040417543,-0.427026803845572,0,1.98129856670785,3.05628479003806,3.30577605759256,-0.353254730674206,3.04629954036919,-2.57716492102903,4.32402676627118,2.94479088263108,-2.96556289773373,3.9914508238646,1.49317378887131,-0.239490905587683,4.09619550825465,1.44247147667008,2.39727997791866,9.68210352372757,12.6159593458193,19.0513985900435,21.6198308780188,85.2600978629339,559.007395483226,1299.50270849775,1261.35588775425,544.227577669383,138.773073482168,72.0783048834282,96.3387636895855,109.56260018461,130.334465034469,155.223817787461,181.622966388154,207.197874264359,228.617673036881,272.02011499083,298.87744048533,337.302962299249,383.120400694099,430.872671851294,463.807818590614,536.316769042927,601.60963648596,665.390383206903,717.945603732166,750.06715223774,771.873008802755,834.347103456592,876.779624527798,939.534554645758,975.006901911525,1029.78159331612,1065.48112987688,1105.81375157016,1151.86362387702,1179.22546230215,1197.87578240069,1224.60111861094,1246.18753695716,1274.71093897895,1301.86833686779,1307.60392408738,1332.52271926409,1319.64618423353,1320.64728589848,1325.75470327366,1301.91001302416,1290.23568297363,1280.56283091487,1288.56371130015,1262.79895869243,1250.15607058158,1225.81846017768,1234.5965957568,1218.75255508198,1214.53602554831,1226.6622423981,1228.18017878433,1300.14523012337,1332.45682144589,1370.40312400619,1388.81470386869,1493.83874299814,1500.74295484987,1576.62372299436,1615.81271262124,1721.32904479843,1823.23509587982,1821.26644976093,1967.66918036062,2094.02815259488,2128.43264770211,2191.82761094632,2092.84410151155,2448.67371370734,2274.42887422031
,,459.054,-32.4725145674807,-10.1999769220761,-11.4722972100996,-18.1679366157417,-20.6411344455477,-14.8725875761051,-12.3649717721091,-35.6302224601553,-25.8067445114737,0,-7.33170912260516,-20.2248118311979,-15.998450283772,-13.7838263470819,-14.0932570363577,-16.7708991718471,-22.2487841153707,-19.4397786622896,-6.68253544882808,3.23727711119566,-7.83123692040169,-19.1715703435244,-21.3315636342363,-12.5646412570998,-12.0520754404224,7.71728421843565,-4.95576443913413,-16.3117528233692,-8.82202985644029,-2.58146246432112,2.12802188962488,-7.13651600853023,-4.20467498119381,-5.89183794393234,-6.50450114879921,-9.20301702723554,-8.76628727872039,-7.74564619195323,-10.0989255526401,-1.29871895902555,1.24135871813478,1.60459100460639,11.4263236966487,10.6513874458482,15.142796174266,106.779639915436,607.085373234592,1269.64021066279,1160.78568320411,445.485473734517,103.748438006584,68.4634732089368,87.6624048897322,102.071416357408,127.173848922495,145.647071633757,172.237788961413,201.764548158997,229.005801067266,264.748786815274,293.673760200186,322.689477621502,356.617209766963,398.806876260629,435.051050750794,503.674257484839,563.107117502204,637.293893528068,694.696284367521,716.760197060465,773.708406976465,799.08581070891,834.900574054587,889.763476663335,946.615544072283,982.619540687096,1040.1262273718,1076.28909527647,1099.82411494377,1141.62898488164,1179.67967371141,1187.83060956537,1212.40705374374,1253.36109536226,1259.7784624919,1288.13043305905,1300.35590714461,1314.99653263754,1313.28840598238,1307.20128140684,1305.12318930092,1295.94532888565,1287.11274320295,1282.00339304733,1270.05226643062,1249.59797668779,1239.62358417502,1207.40977569429,1205.3456345305,1213.27952315867,1203.83614295127,1210.74479462258,1261.56089484659,1267.46572759026,1309.85044494541,1362.83398670928,1411.92297907728,1438.64702873161,1536.98042089117,1609.87103117407,1659.70296671714,1696.38532445769,1775.95509430843,1833.07600331936,1870.80383344721,1944.09773995002,1975.9154358399,2082.4865986331,1931.03753729887,1956.32730932536,2133.80257506648
,,462.367,-10.4533602158174,-27.841482502283,-26.8408810677667,-14.1127207766463,-15.1761030892671,-9.59533994145859,-8.66335134663189,-14.8534828178265,-15.2305172526212,-17.6040608411944,-5.29252602411678,-18.1318159097179,-11.4332812344159,9.32822139855583,-6.69016294884212,-13.6737182359708,-9.87943437248992,-10.2151648072533,-22.1095798835501,-8.03304794751081,-2.59101294118826,-4.50689120119854,-3.84964316578012,-4.15708890299589,-8.86111854975714,-8.93658845902871,-11.4775161932311,-17.7700955393503,-9.13718467726658,-5.85663597810994,-11.2651062634272,-2.36116025106166,-4.17342779965525,-3.69350687677538,-3.81500525122362,-4.56731225052506,-11.6843884352762,-6.20006787536511,0.238663691727195,-5.37111452508119,3.28568938576217,6.96791564591366,14.8961784508104,21.4301985950122,131.844403354405,671.646784558732,1278.60448233634,1039.69536753581,356.896196595247,85.4792975068977,70.9400059896664,87.8244754674603,97.2075332142449,123.987654263234,144.014408141451,172.432582753886,189.656307291372,215.864244746672,254.849356693234,279.205128516923,326.359713244137,351.155059240107,383.68215809069,429.553641429998,452.638231519046,525.640335383144,607.560565428223,656.794775196731,703.65289224901,728.066448251026,757.347314598697,800.568920032905,849.003765123139,916.498743202308,931.242563628851,975.749876034237,1028.7785314338,1079.59527979369,1105.92473608822,1123.52292368102,1164.65451782565,1187.16722178083,1213.66052447269,1232.63884174921,1246.67438445383,1257.76326347893,1284.29478573826,1285.77035641445,1284.33180052746,1306.36353414719,1277.0926496059,1268.42067651736,1246.03217460992,1246.58699240347,1227.00756922343,1215.71246708702,1216.31448017713,1188.24092505388,1198.11404309334,1183.40079511514,1204.86866964111,1213.46474191918,1237.31841495433,1253.59826211207,1317.11707980513,1348.71722824414,1428.39160976043,1445.21386867178,1524.09493465543,1558.64865384701,1654.98671962779,1692.49717526383,1748.89689127457,1834.37922524474,1891.5581785452,1978.18023574025,1995.04568846516,1993.18872576759,1994.6538953166,1921.02100342785,2062.20975178186
,,465.681,10.3682553870678,26.7780017238816,12.9078104846648,21.7743923991628,12.0420388744968,21.9628167369063,7.87675136326394,16.8372055971184,15.1065197498286,16.1176056060282,13.1235938319892,13.4881483634414,8.19014335497742,-5.55136605477291,13.2713915148038,1.76900807388849,-10.3754139828568,14.0722211375002,23.0260561485179,5.84294172913303,9.76569032895226,1.98675505126298,7.15931576088317,0.916276542728608,7.0311814185794,4.64295975152847,0.813148094035552,0,8.68517886763301,1.81529839079432,8.03087600146005,5.35299916961645,9.55257765621222,5.18986853898573,1.4553637789134,4.2636498857893,6.16450070851088,3.68975444192593,4.49769213638784,8.95000884040542,11.813655049117,18.1665491138209,25.1844936287759,234.238112645432,816.795711740314,1245.68372710965,919.966231672774,302.28308097354,82.560609572543,76.7880885958864,83.1080126615386,99.5255172368596,116.868035483199,144.750632189415,165.62803711507,188.797962756952,216.052088787374,250.966856925642,278.804928403386,309.512248825145,341.627598046849,375.483394898166,409.324334631769,465.06521826177,514.660128702357,554.344386078878,632.937858941408,670.73209450948,689.776217578941,733.137288212588,777.860761002288,823.733117400294,876.883201349006,912.144993595789,957.830321109619,988.406667624,1037.92321282341,1070.8058791121,1108.61654314372,1132.24489231386,1156.37404472905,1170.58949520985,1200.84312163246,1223.96905596034,1242.38503524674,1245.75546377328,1271.45932297323,1283.14114326982,1279.40346848173,1247.09358206765,1266.69534682496,1243.04177982737,1253.38332676928,1218.02713654684,1234.06029069945,1196.82584865168,1196.3871421933,1191.95980515883,1168.3873030147,1177.36494401254,1179.41472430377,1196.40701632553,1239.77912225749,1269.46336371495,1321.92510048344,1363.94754176457,1441.27591402472,1515.2323330184,1526.20120576491,1589.04048485064,1662.29147927187,1723.03692179731,1818.39196158441,1856.45551408418,1957.57305109342,1907.06365743307,2076.371364794,2076.02483495794,2158.85637732308,2286.45747850415,2782.50898003218
,,468.997,8.56554009804176,8.29580431863545,17.5948509039108,-6.1674880017709,11.9379659922729,1.45153359289786,-2.1296391345258,-2.78194844353418,-2.72290221878061,3.32881453892072,4.55356077765801,8.91438502176532,13.740455959049,16.5101657277219,11.3625993611986,4.67658529616887,-0.571430269196433,5.02221689245352,0.54350129279056,4.21268677681838,1.52862484833079,0.492396148279854,-11.3559066164285,0,10.4556220340233,3.76595438812452,5.64284343881803,0.38829100626233,1.12305880770157,-9.3579706510777,-1.38460338229923,5.30673606932836,1.26266931358192,2.7238316237096,2.88557170096,-0.528350180874561,3.17783660258468,2.6824349739711,9.621666359728,14.5765107462255,16.1538702976315,31.1251925502697,250.167712353009,948.52209673497,1312.87262117402,863.850436606872,255.945514290264,74.3989349410686,69.3646123994962,85.5368010304984,96.2367722851133,116.053922215279,132.79110118419,153.935966861014,184.113942236544,196.218770144567,238.779115364368,261.203944551169,292.390469222939,317.810564274449,351.845792076993,391.338319792493,421.915385362876,461.548137716594,530.684494942147,591.319549773494,642.498519871179,668.077980783572,706.028106439921,738.695637705558,783.755869265047,817.084840537762,861.589718758755,905.142088060447,947.82624100476,981.991764185146,1025.18624027636,1055.78777046443,1099.03536506179,1116.21914755865,1132.28610014217,1149.89982684009,1169.89277613971,1192.11695942073,1203.76140329065,1229.73130900064,1234.5222257621,1238.57659946138,1246.62870765707,1232.99051617269,1237.07913460644,1215.81770262885,1199.07444099636,1199.33510435571,1188.85965262693,1163.56743017464,1183.17055841658,1159.71054298513,1174.1294155261,1166.2977181672,1176.50161556859,1179.96733855747,1236.00824289759,1229.0676136395,1295.1034608545,1353.6304794074,1430.4766622251,1450.59923822318,1502.21926240487,1596.66179047619,1602.04545044302,1680.28378942992,1761.79112720932,1813.99377980052,1877.87945729877,1976.93062314148,2082.60762149477,2011.11416985016,1961.31627373143,2042.06923698445,2301.76236550725
